parent_category;subcategory;front_de;back_de;front_en;back_en;is_bidirectional
Energie;Systembetrieb, Regelenergie und Redispatch;Warum müssen Erzeugung und Verbrauch ständig ausgeglichen werden?;Elektrische Energie lässt sich im Netz nicht in beliebiger Menge direkt speichern. Deshalb muss die erzeugte Leistung laufend an die verbrauchte Leistung angepasst werden.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Regelenergie?;Regelenergie ist Energie, die zur kurzfristigen Anpassung von Erzeugung oder Verbrauch aktiviert wird, damit das Stromsystem im Gleichgewicht bleibt.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Primärregelreserve?;Primärregelreserve reagiert automatisch und sehr schnell auf Frequenzabweichungen. Sie stabilisiert die Frequenz zunächst, ersetzt aber nicht dauerhaft fehlende Energie.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Sekundärregelreserve?;Sekundärregelreserve wird automatisch aktiviert, um Frequenz und Austauschprogramme wieder in Richtung ihrer Sollwerte zu führen.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Minutenreserve?;Minutenreserve ist eine Regelreserve, die innerhalb eines definierten Zeitraums aktiviert wird. Sie ersetzt zuvor aktivierte Reserven und unterstützt den weiteren Ausgleich.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist der Unterschied zwischen Regelkapazität und Regelarbeit?;Regelkapazität beschreibt die vorgehaltene abrufbare Leistung. Regelarbeit beschreibt die tatsächlich aktivierte Energiemenge.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Redispatch?;Redispatch ist die gezielte Änderung geplanter Einspeisung, um Netzengpässe zu vermeiden oder zu beseitigen. Eine Anlage wird heruntergeregelt und eine andere kann an anderer Stelle hochgeregelt werden.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist der Unterschied zwischen Regelenergie und Redispatch?;Regelenergie gleicht vor allem zeitliche Leistungsabweichungen und Frequenzprobleme aus. Redispatch verändert gezielt die räumliche Einspeisung, um Netzengpässe zu lösen.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist präventiver Redispatch?;Präventiver Redispatch wird durchgeführt, bevor ein erwarteter Engpass tatsächlich auftritt. Dadurch soll die Belastung rechtzeitig begrenzt werden.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist kurativer Redispatch?;Kurative Maßnahmen werden eingesetzt, wenn ein Engpass bereits eingetreten ist oder unmittelbar droht. Sie reagieren auf einen konkreten Betriebszustand.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was bedeutet Redispatch 2.0?;Redispatch 2.0 bezieht neben konventionellen Kraftwerken auch viele erneuerbare Erzeugungsanlagen, KWK-Anlagen und Speicher in das Engpassmanagement ein.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Warum kann trotz ausreichender Erzeugung ein Netzengpass entstehen?;Strom muss über konkrete Leitungen transportiert werden. Wenn eine Leitung ihre Belastungsgrenze erreicht, kann lokal ein Engpass entstehen, obwohl insgesamt genügend Strom vorhanden ist.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was bedeutet SCADA?;SCADA steht für Supervisory Control and Data Acquisition. Es bezeichnet Systeme zur Überwachung und teilweise Steuerung technischer Anlagen und Netze.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was bedeutet EMS?;EMS steht für Energy Management System. Es unterstützt die Überwachung, Analyse und Betriebsführung eines Energiesystems.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist State Estimation?;State Estimation ist die rechnerische Schätzung des aktuellen Netzzustands aus Messwerten, Netzmodell und Plausibilitätsprüfungen.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist eine Zeitreihe?;Eine Zeitreihe ist eine Folge von Mess- oder Beobachtungswerten, die Zeitpunkten oder Zeitintervallen zugeordnet sind.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist ein Prognosewert?;Ein Prognosewert ist eine Schätzung für einen zukünftigen oder noch nicht endgültig gemessenen Wert, zum Beispiel die erwartete Windstromerzeugung.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist ein Istwert?;Ein Istwert ist ein gemessener oder nachträglich festgestellter Wert, der die tatsächlich eingetretene Situation beschreibt.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist SMARD?;SMARD ist die Energiemarktdatenplattform der Bundesnetzagentur. Dort werden unter anderem Daten zu Stromerzeugung, Verbrauch, Handel und Preisen veröffentlicht.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist ENTSO-E?;ENTSO-E ist der Verband der europäischen Übertragungsnetzbetreiber. Er unterstützt unter anderem die Koordination und Veröffentlichung europäischer Stromnetzdaten.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was muss bei Energiedaten dokumentiert werden?;Quelle, Einheit, Zeitauflösung, Zeitzone, Datenstand und Berechnungsmethode müssen bekannt sein, damit Ergebnisse nachvollziehbar sind.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist ein typischer Fehler bei Stromdaten?;Ein häufiger Fehler ist, Leistung und Energie zu verwechseln oder Werte mit unterschiedlichen Zeitauflösungen direkt miteinander zu vergleichen.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist der Unterschied zwischen Stromverbrauch und Netzlast bei SMARD?;SMARD verwendet Stromverbrauch für die aktuell aus dem Netz bezogene elektrische Energie beziehungsweise Netzlast. Eigenverbrauch aus einem Akku oder einer direkt selbst genutzten Solaranlage ist nicht vollständig dasselbe wie Netzbezug und muss bei Vergleichen beachtet werden.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Warum müssen Preis- und Verbrauchsdaten immer einen Datenstand haben?;Marktdaten können nachträglich aktualisiert, korrigiert oder methodisch verändert werden. Ohne Jahr, Zeitraum, Einheit und Definition ist ein Zahlenvergleich leicht missverständlich.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Warum werden Netzausbaukosten und erneuerbare Einspeisung politisch gemeinsam diskutiert?;Neue Wind- und Solaranlagen entstehen nicht immer dort, wo der Verbrauch am höchsten ist. Für den Transport können Verstärkungen, neue Leitungen, Umspannwerke und zusätzliche Systemmaßnahmen nötig werden. Das ist eine Infrastrukturfrage und kein Beweis, dass erneuerbare Energie an sich keine Energie liefert.;;;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist die Netzfrequenz und warum sind 50 Hertz so wichtig?;Die Netzfrequenz zeigt, ob Erzeugung und Verbrauch im Gleichgewicht sind. In Europa liegt sie bei 50 Hertz. Wird mehr verbraucht als erzeugt, sinkt die Frequenz, bei Überschuss steigt sie. Schon kleine Abweichungen sind ein Alarmsignal, deshalb überwachen Netzbetreiber die Frequenz ständig und regeln gegen.;What is the grid frequency and why are 50 hertz so important?;"The grid frequency shows whether generation and consumption are in balance. In Europe it is 50 hertz. If more is consumed than generated, the frequency falls; if there is a surplus, it rises. Even small deviations are a warning sign, which is why grid operators constantly monitor the frequency and correct it.";0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Momentanreserve (Trägheit)?;Große rotierende Generatoren in Kraftwerken speichern Bewegungsenergie in ihrer Masse. Fällt plötzlich Erzeugung aus, geben sie diese Energie sofort ab und bremsen den Frequenzabfall in den ersten Sekunden, ganz von selbst und ohne Steuerung. Das nennt man Momentanreserve oder Trägheit. Weil Wind- und Solaranlagen über Elektronik ans Netz gehen, liefern sie diese Trägheit nicht automatisch, was ein wachsendes Thema ist.;What is inertia (instantaneous reserve)?;Large rotating generators in power plants store kinetic energy in their mass. If generation suddenly drops, they release this energy immediately and slow the fall in frequency in the first seconds, all by themselves and without any control. This is called inertia or instantaneous reserve. Because wind and solar plants connect to the grid through electronics, they do not automatically provide this inertia, which is a growing issue.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Primärregelreserve (FCR)?;Die Primärregelreserve, auf Englisch Frequency Containment Reserve oder FCR, ist die schnellste geregelte Reaktion auf Frequenzabweichungen. Sie greift innerhalb von Sekunden automatisch ein und stoppt das Abweichen der Frequenz, hält sie aber noch nicht auf ihren Sollwert zurück. Alle Übertragungsnetzbetreiber in Europa stellen sie gemeinsam bereit.;What is primary control reserve (FCR)?;Primary control reserve, in English Frequency Containment Reserve or FCR, is the fastest controlled response to frequency deviations. It acts automatically within seconds and stops the frequency from drifting further, though it does not yet bring it back to its target value. All transmission system operators in Europe provide it jointly.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Sekundärregelreserve (aFRR)?;Die Sekundärregelreserve, englisch automatic Frequency Restoration Reserve oder aFRR, wird automatisch abgerufen und bringt die Frequenz nach einer Störung wieder genau auf 50 Hertz zurück. Sie löst die schnelle Primärregelreserve ab, damit diese wieder bereitsteht. Sie wirkt im Bereich von Sekunden bis wenigen Minuten.;What is secondary control reserve (aFRR)?;Secondary control reserve, in English automatic Frequency Restoration Reserve or aFRR, is called up automatically and brings the frequency back to exactly 50 hertz after a disturbance. It relieves the fast primary reserve so that it becomes available again. It acts over seconds to a few minutes.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Minutenreserve (mFRR)?;Die Minutenreserve, englisch manual Frequency Restoration Reserve oder mFRR, wird vom Netzbetreiber gezielt abgerufen und braucht einige Minuten, bis sie voll wirkt. Sie entlastet die Sekundärregelreserve bei länger anhaltenden Ungleichgewichten. Damit gibt es drei Stufen, die immer langsamer, aber ausdauernder wirken: FCR, aFRR und mFRR.;What is minute reserve (mFRR)?;Minute reserve, in English manual Frequency Restoration Reserve or mFRR, is called up deliberately by the grid operator and needs several minutes to take full effect. It relieves the secondary reserve during longer-lasting imbalances. This gives three stages that act ever more slowly but for longer: FCR, aFRR and mFRR.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist der Unterschied zwischen Leistungspreis und Arbeitspreis bei Regelreserve?;Bei der Regelreserve gibt es zwei Vergütungen. Der Leistungspreis bezahlt das Bereithalten der Reserve, also die Zusage, im Bedarfsfall liefern zu können. Der Arbeitspreis bezahlt die tatsächlich abgerufene Energie. Ein Anbieter verdient also schon fürs Vorhalten und zusätzlich für den echten Einsatz.;What is the difference between capacity price and energy price for control reserve?;Control reserve has two forms of payment. The capacity price pays for keeping the reserve available, that is the commitment to be able to deliver if needed. The energy price pays for the energy actually called up. A provider therefore earns both for standing by and additionally for the real deployment.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Welche Energiequellen nutzten Menschen zunächst?;Frühe Gesellschaften nutzten vor allem Muskelkraft, Feuerholz, Sonnenwärme, Wind, Wasser und später tierische Arbeitskraft.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum war die Nutzung von Feuer eine Energierevolution?;Feuer ermöglichte Wärme, Licht, Kochen, Materialverarbeitung und später Metallurgie. Menschen konnten dadurch Energie außerhalb ihrer eigenen Muskelkraft nutzen.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Welche Rolle spielte die Dampfmaschine?;Die Dampfmaschine wandelte Wärmeenergie in mechanische Arbeit um. Sie unterstützte Bergbau, Produktion, Schifffahrt und Eisenbahn.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum war Faradays elektromagnetische Induktion wichtig?;Faradays Arbeiten zeigten, wie Bewegung und Magnetfelder elektrische Spannung erzeugen können. Dieses Prinzip ist eine Grundlage elektrischer Generatoren.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum war Wechselstromtechnik für Stromnetze wichtig?;Wechselstrom lässt sich mit Transformatoren auf höhere oder niedrigere Spannungen umwandeln. Das erleichterte die Übertragung und Verteilung elektrischer Energie.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum wurde Kohle im 19. Jahrhundert wichtig?;Kohle war energiereich, lagerfähig und für Dampfmaschinen, Eisenproduktion und industrielle Prozesse geeignet. Ihr Einsatz beschleunigte die Industrialisierung.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum wurde Erdöl für die Mobilität wichtig?;Erdöl kann zu flüssigen Kraftstoffen verarbeitet werden. Diese besitzen eine hohe Energiedichte und eignen sich für Verbrennungsmotoren.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Was waren die Ölkrisen der 1970er-Jahre?;Politische Konflikte und Förderbeschränkungen führten zu starken Veränderungen und Preissteigerungen auf den Ölmärkten. Die Krisen zeigten die Abhängigkeit von Ölimporten.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Wie funktioniert ein Verbrennungsmotor grundsätzlich?;Ein Verbrennungsmotor wandelt die chemische Energie eines Kraftstoffs durch Verbrennung zunächst in Wärme und Druck und anschließend in mechanische Arbeit um.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Wie funktioniert ein Elektroauto grundsätzlich?;Ein Elektroauto nutzt elektrische Energie aus einer Batterie. Ein Wechselrichter und ein Elektromotor wandeln sie in mechanische Bewegung um.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum sind Elektroautos lokal emissionsfrei?;Während der Fahrt stoßen sie am Fahrzeug selbst keine Abgase aus. Für die Gesamtbilanz müssen jedoch Stromerzeugung, Herstellung und Batterie berücksichtigt werden.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Was ist Rekuperation?;Rekuperation ist die Rückgewinnung von Bewegungsenergie beim Verzögern. Der Elektromotor arbeitet dabei als Generator und lädt die Batterie teilweise wieder auf.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Was ist der Unterschied zwischen Ladeleistung und Ladeenergie?;Ladeleistung wird in kW angegeben und beschreibt die Geschwindigkeit des Ladens. Ladeenergie wird in kWh angegeben und beschreibt die geladene Energiemenge.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Was bedeutet Energiewende?;Energiewende bezeichnet den langfristigen Umbau des Energiesystems, insbesondere den Ausbau erneuerbarer Energien, mehr Effizienz und weniger Treibhausgasemissionen.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum verändert die Energiewende den Netzbetrieb?;Erzeugung wird stärker wetterabhängig, dezentraler und räumlich anders verteilt. Dadurch steigen die Anforderungen an Netze, Prognosen, Speicher, Flexibilität und Systemführung.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum müssen Elektroautos im Stromsystem mitgedacht werden?;Viele Elektroautos können gleichzeitig eine erhebliche Ladeleistung aufnehmen. Gesteuertes Laden kann Lastspitzen vermeiden und die Nutzung erneuerbarer Energie unterstützen.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Wie viel Energie speichert eine typische Elektroauto-Batterie ungefähr?;Viele Elektroautos liegen grob im Bereich von 40 bis 100 kWh Batteriekapazität. Die genaue Größe hängt vom Fahrzeug ab. Kapazität ist eine Energiemenge in kWh, während die Ladeleistung in kW angegeben wird.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Wie vergleicht man ein Elektroauto mit einem Verbrenner beim Energieverbrauch?;Ein Elektroauto nutzt elektrische Energie aus dem Akku und hat im Antrieb meist weniger Umwandlungsverluste. Ein Verbrenner nutzt chemische Energie aus Kraftstoff und verliert viel Wärme. Ein fairer Vergleich muss Strecke, Fahrzeuggröße, Ladeverluste und die Systemgrenze nennen.;;;0
Energie;Energiegeschichte, Mobilität und Energiewende;Seit wann nutzt der Mensch die wichtigsten Energieträger grob?;Feuer und Holz nutzt der Mensch seit vielen tausend Jahren. Wind- und Wasserkraft treiben seit dem Mittelalter Mühlen an. Kohle wurde mit der Industrialisierung ab dem 18. Jahrhundert entscheidend. Erdöl kam im späten 19. Jahrhundert dazu, Kernkraft ab den 1950er-Jahren. Wind und Sonne wurden ab den 1990er-Jahren im großen Maßstab zur Stromerzeugung ausgebaut.;Since when have humans roughly used the main energy sources?;Humans have used fire and wood for many thousands of years. Wind and water power have driven mills since the Middle Ages. Coal became decisive with industrialisation from the 18th century. Oil was added in the late 19th century, nuclear power from the 1950s. Wind and solar were expanded for electricity generation on a large scale from the 1990s.;0
