parent_category;subcategory;front_de;back_de;front_en;back_en;is_bidirectional
Energie;Strommarkt und Marktkommunikation;Warum sind Viertelstundenwerte wichtig?;Viertelstundenwerte bilden zeitliche Veränderungen von Erzeugung und Verbrauch genauer ab. Sie werden für Prognosen, Bilanzierung und bestimmte Abrechnungsprozesse verwendet.;Why do quarter-hour values matter?;Quarter-hour values capture changes in generation and consumption over time more precisely. They are used for forecasting, balancing and certain billing processes.;0
Energie;Strommarkt und Marktkommunikation;Was bedeutet Bilanzierung?;Bilanzierung vergleicht geplante und tatsächliche Energiemengen. Ziel ist, Abweichungen zwischen Einspeisung und Entnahme festzustellen und auszugleichen.;What does balancing mean here?;Balancing compares planned and actual amounts of energy. The aim is to identify and settle deviations between feed-in and withdrawal.;0
Energie;Strommarkt und Marktkommunikation;Wie setzt sich der Strompreis für Haushalte grundsätzlich zusammen?;Er besteht aus Beschaffung und Vertrieb, Netzentgelten, Steuern, Abgaben und Umlagen sowie der Umsatzsteuer. Zusätzlich kann ein Grundpreis anfallen. Die Anteile verändern sich mit Tarif, Region und Jahr.;What does a household electricity price basically consist of?;It consists of procurement and sales, grid charges, taxes, levies and surcharges, plus VAT. A base fee may also apply. The shares change with the tariff, region and year.;0
Energie;Strommarkt und Marktkommunikation;Warum kann Strom in Deutschland für Haushalte teuer sein?;Der Endpreis enthält mehr als den Börsenpreis: Beschaffung und Vertrieb, Netzentgelte, staatliche Preisbestandteile und Umsatzsteuer. Außerdem wirken Brennstoffpreise, CO₂-Kosten, Knappheit, Netzausbau und regionale Kosten auf den Preis.;Why can electricity be expensive for households in Germany?;The final price contains more than the exchange price: procurement and sales, grid charges, government price components and VAT. Fuel prices, CO₂ costs, scarcity, grid expansion and regional costs also affect the price.;0
Energie;Strommarkt und Marktkommunikation;Wie hoch war ein durchschnittlicher Haushaltsstrompreis 2026 ungefähr?;Die BDEW-Strompreisanalyse Herbst 2026 nennt bisher durchschnittlich 37,0 ct/kWh. Davon entfielen dort 15,2 ct auf Beschaffung und Vertrieb, 9,2 ct auf Netzentgelte und 12,6 ct auf Steuern, Abgaben und Umlagen. Das ist ein Tarifdurchschnitt und keine bundesweit identische Rechnung.;Roughly how high was an average household electricity price in 2026?;The BDEW electricity price analysis for autumn 2026 states an average of 37.0 ct/kWh so far. Of that, 15.2 ct was for procurement and sales, 9.2 ct for grid charges, and 12.6 ct for taxes, levies and surcharges. This is a tariff average, not an identical nationwide calculation.;0
Energie;Strommarkt und Marktkommunikation;Warum ist der Börsenpreis nicht gleich dem Preis auf der Stromrechnung?;Der Börsenpreis betrifft die Beschaffung für bestimmte Zeitintervalle. Auf der Rechnung kommen unter anderem Vertrieb, Netznutzung, Steuern, Abgaben, Umlagen, Umsatzsteuer und häufig ein Grundpreis hinzu.;Why is the exchange price not the same as the price on the electricity bill?;The exchange price concerns procurement for particular time intervals. The bill also adds, among other things, sales, grid use, taxes, levies, surcharges, VAT and often a base fee.;0
Energie;Strommarkt und Marktkommunikation;Was sind Netzentgelte?;Netzentgelte sind Entgelte für die Nutzung der Stromnetze. Sie finanzieren unter anderem Betrieb, Wartung, Messung, Verluste und den Ausbau der Netzinfrastruktur. Sie sind weder der reine Energiepreis noch eine allgemeine Steuer.;What are grid charges?;Grid charges are fees for using the power grids. They fund, among other things, operation, maintenance, metering, losses and the expansion of grid infrastructure. They are neither the pure energy price nor a general tax.;0
Energie;Strommarkt und Marktkommunikation;Warum können Netzentgelte regional unterschiedlich und hoch sein?;Netze unterscheiden sich in Länge, Spannungsebene, Auslastung, Instandhaltungsbedarf und notwendigem Ausbau. Kosten werden nach gesetzlichen Regeln auf Netznutzer verteilt. Deshalb sind Netzentgelte je nach Netzgebiet und Kundengruppe unterschiedlich.;Why can grid charges differ regionally and be high?;Grids differ in length, voltage level, utilisation, maintenance needs and required expansion. Costs are allocated to grid users according to statutory rules. That is why grid charges vary by grid area and customer group.;0
Energie;Strommarkt und Marktkommunikation;Wer kontrolliert die Netzentgelte?;Die Bundesnetzagentur und je nach Zuständigkeit Landesregulierungsbehörden überwachen die Regulierung der Netze und die zulässigen Erlöse. Netzbetreiber dürfen Entgelte nicht beliebig festlegen.;Who oversees grid charges?;The Bundesnetzagentur, and depending on jurisdiction the state regulatory authorities, oversee the regulation of the grids and the permitted revenues. Grid operators may not set charges freely.;0
Energie;Strommarkt und Marktkommunikation;Was ist die Bundesnetzagentur im Energiesystem?;Die Bundesnetzagentur ist eine unabhängige Bundesbehörde. Im Energiesektor reguliert und überwacht sie unter anderem Netze und Wettbewerb, begleitet Netzausbau und veröffentlicht Marktdaten. Sie erzeugt den Strom aber nicht selbst.;What is the Bundesnetzagentur's role in the energy system?;The Bundesnetzagentur is an independent federal authority. In the energy sector it regulates and oversees grids and competition, among other things, supports grid expansion and publishes market data. It does not generate electricity itself.;0
Energie;Strommarkt und Marktkommunikation;Was ist das EEG?;Das Erneuerbare-Energien-Gesetz regelt den Ausbau und die Förderung erneuerbarer Stromerzeugung. Es legt unter anderem Fördermechanismen, Anschluss- und Abnahmeregeln sowie Bedingungen für die Vermarktung fest.;What is the EEG?;The Renewable Energy Sources Act (EEG) governs the expansion and support of renewable electricity generation. It sets out, among other things, funding mechanisms, connection and offtake rules, and marketing conditions.;0
Energie;Strommarkt und Marktkommunikation;Wird die EEG-Umlage heute noch auf jeder Stromrechnung erhoben?;Nein. Die EEG-Umlage wurde für Letztverbraucher ab Juli 2022 auf null gesetzt. Seit 2023 wird die Finanzierung der EEG-Förderung im Wesentlichen aus Bundesmitteln organisiert. Das EEG selbst besteht trotzdem weiter.;Is the EEG surcharge still charged on every electricity bill today?;No. The EEG surcharge was reduced to zero for end consumers from July 2022. Since 2023, EEG funding has mainly been financed from federal funds. The EEG itself, however, still exists.;0
Energie;Strommarkt und Marktkommunikation;Warum bedeutet ein hoher Anteil erneuerbarer Energien nicht automatisch einen niedrigen Haushaltsstrompreis?;Erneuerbare Anlagen können günstigen Strom erzeugen, aber der Endpreis enthält zusätzlich Netzkosten, Vertrieb, Steuern, Abgaben, Umlagen und Umsatzsteuer. Außerdem müssen Netze, Speicher, Reserven und Flexibilität finanziert werden.;Why doesn't a high share of renewables automatically mean a low household electricity price?;Renewable plants can generate cheap electricity, but the final price also contains grid costs, sales, taxes, levies, surcharges and VAT. Grids, storage, reserves and flexibility also have to be financed.;0
Energie;Strommarkt und Marktkommunikation;Warum kann ein negativer Börsenpreis trotzdem zu einer positiven Stromrechnung führen?;Der negative Preis gilt für den Großhandel in bestimmten Zeiträumen. Die Rechnung eines Haushalts enthält aber weitere Preisbestandteile, zum Beispiel Netzentgelte, Steuern, Abgaben, Vertrieb und Umsatzsteuer.;Why can a negative exchange price still lead to a positive electricity bill?;The negative price applies to the wholesale market during particular periods. A household's bill, however, contains further price components, such as grid charges, taxes, levies, sales and VAT.;0
Energie;Strommarkt und Marktkommunikation;Was ist die Stromsteuer?;Die Stromsteuer ist eine staatliche Verbrauchsteuer auf elektrischen Strom. Sie ist nur ein Teil des Endpreises und nicht dasselbe wie Netzentgelt oder EEG-Förderung.;What is the electricity tax?;The electricity tax is a government excise duty on electric power. It is only one part of the final price and is not the same as the grid charge or EEG funding.;0
Energie;Strommarkt und Marktkommunikation;Was ist die Konzessionsabgabe?;Die Konzessionsabgabe ist eine Zahlung von Energieversorgern an Kommunen für das Recht, öffentliche Wege und Straßen für Leitungen zu nutzen. Sie kann als Bestandteil des Strompreises weitergegeben werden.;What is the concession fee?;The concession fee is a payment from energy suppliers to municipalities for the right to use public paths and roads for lines. It can be passed on as part of the electricity price.;0
Energie;Strommarkt und Marktkommunikation;Was ist Ausgleichsenergie?;Jeder Bilanzkreis soll im Voraus so planen, dass Einspeisung und Entnahme sich decken. Weicht die Wirklichkeit vom Plan ab, gleicht der Netzbetreiber die Differenz mit Regelenergie aus. Diese Differenz wird dem Bilanzkreis als Ausgleichsenergie in Rechnung gestellt oder vergütet. Das schafft einen Anreiz, möglichst genau zu planen.;What is balancing energy?;Every balancing group is supposed to plan in advance so that feed-in and withdrawal match. If reality deviates from the plan, the grid operator makes up the difference with control energy. This difference is charged to or paid to the balancing group as balancing energy. This creates an incentive to plan as accurately as possible.;0
Energie;Strommarkt und Marktkommunikation;Welche wichtigen Marktrollen gibt es im Strommarkt?;Zu den zentralen Rollen gehören der Netzbetreiber, der das Netz betreibt, der Stromlieferant, der Kunden beliefert, der Bilanzkreisverantwortliche, der die Mengen plant und ausgleicht, und der Messstellenbetreiber, der die Zähler betreibt und die Messwerte liefert. Diese Rollen tauschen nach festen Regeln Daten aus. Ein Unternehmen kann mehrere Rollen zugleich ausfüllen.;What are the important market roles in the electricity market?;The central roles include the grid operator, who runs the network, the electricity supplier, who serves customers, the balancing group manager, who plans and balances the volumes, and the metering point operator, who runs the meters and provides the readings. These roles exchange data according to fixed rules. One company can fill several roles at once.;0
Energie;Strommarkt und Marktkommunikation;Was ist ein Messstellenbetreiber (MSB)?;Der Messstellenbetreiber ist dafür zuständig, den Stromzähler einzubauen, zu betreiben und die Messwerte zu erfassen und weiterzugeben. Diese Werte sind die Grundlage für Abrechnung und Bilanzierung. Es gibt den grundzuständigen Messstellenbetreiber und wettbewerbliche Anbieter, zwischen denen Kunden wählen können.;What is a metering point operator (MSB)?;The metering point operator is responsible for installing and operating the electricity meter and for recording and passing on the readings. These readings are the basis for billing and balancing. There is a default metering point operator and competitive providers, between which customers can choose.;0
Energie;Strommarkt und Marktkommunikation;Was ist der Unterschied zwischen Marktlokation (MaLo) und Messlokation (MeLo)?;Die Marktlokation ist der Ort, an dem Strom aus Marktsicht entnommen oder eingespeist wird, also die Einheit, die im Markt bilanziert und abgerechnet wird. Die Messlokation ist der konkrete Ort, an dem gemessen wird, also wo der Zähler sitzt. Meist gehört zu einer Marktlokation eine Messlokation, es können aber auch mehrere sein.;What is the difference between a market location (MaLo) and a metering location (MeLo)?;The market location is the point where electricity is withdrawn or fed in from a market perspective, that is the unit that is balanced and billed in the market. The metering location is the specific point where measurement takes place, that is where the meter sits. Usually one market location has one metering location, but there can be several.;0
Energie;Strommarkt und Marktkommunikation;Was ist ein Standardlastprofil (SLP)?;Kleine Verbraucher wie Haushalte haben keinen Zähler, der viertelstündlich misst. Für sie nutzt man Standardlastprofile, also typische Verbrauchsverläufe über den Tag, die stellvertretend angesetzt werden. So kann der Verbrauch bilanziert werden, obwohl er nicht laufend einzeln gemessen wird.;What is a standard load profile (SLP)?;Small consumers such as households do not have a meter that measures every quarter hour. For them, standard load profiles are used, that is typical consumption patterns over the day that stand in for the real one. This allows their consumption to be balanced even though it is not measured continuously on an individual basis.;0
Energie;Strommarkt und Marktkommunikation;Was ist eine registrierende Leistungsmessung (RLM)?;Große Verbraucher werden nicht über ein Standardprofil abgebildet, sondern laufend gemessen, meist in Viertelstundenwerten. Diese registrierende Leistungsmessung liefert einen echten Lastgang, also den tatsächlichen Verlauf über die Zeit. Sie ist genauer und wird für Kunden ab einer bestimmten Verbrauchsgröße vorgeschrieben.;What is interval metering (RLM)?;Large consumers are not represented by a standard profile but measured continuously, usually in quarter-hour values. This interval metering provides a real load curve, that is the actual profile over time. It is more accurate and is required for customers above a certain consumption size.;0
Energie;Strommarkt und Marktkommunikation;Was ist EDIFACT und welche Rolle spielt es in der Marktkommunikation?;EDIFACT ist ein internationaler Standard für den elektronischen Austausch von Geschäftsdaten. Im deutschen Strommarkt tauschen die Marktpartner ihre Nachrichten in festgelegten EDIFACT-Formaten aus, damit die Systeme sie automatisch verarbeiten können. Bekannte Nachrichtentypen sind zum Beispiel UTILMD für Stammdaten und MSCONS für Messwerte.;What is EDIFACT and what role does it play in market communication?;EDIFACT is an international standard for the electronic exchange of business data. In the German electricity market, market partners exchange their messages in defined EDIFACT formats so that the systems can process them automatically. Well-known message types include UTILMD for master data and MSCONS for meter readings.;0
Energie;Strommarkt und Marktkommunikation;Was ist der Unterschied zwischen Spotmarkt und Terminmarkt?;Am Spotmarkt wird Strom für die sehr nahe Zukunft gehandelt, also für den nächsten Tag oder noch am selben Tag. Am Terminmarkt kauft und verkauft man Strom für Wochen, Monate oder Jahre im Voraus, um sich gegen Preisschwankungen abzusichern. Der Spotmarkt bildet die aktuelle Knappheit ab, der Terminmarkt die langfristige Erwartung.;What is the difference between the spot market and the forward market?;On the spot market, electricity is traded for the very near future, that is for the next day or even the same day. On the forward market, electricity is bought and sold for weeks, months or years in advance, to hedge against price swings. The spot market reflects current scarcity, the forward market the long-term expectation.;0
Energie;Strommarkt und Marktkommunikation;Was ist eine Strombörse und was ist die EPEX SPOT?;Eine Strombörse ist ein Marktplatz, auf dem Strom standardisiert und transparent gehandelt wird. Für den kurzfristigen Handel in Deutschland und mehreren Nachbarländern ist die EPEX SPOT die zentrale Börse. Dort entstehen die viel zitierten Day-Ahead- und Intraday-Preise, an denen sich der ganze Markt orientiert.;What is a power exchange and what is EPEX SPOT?;A power exchange is a marketplace where electricity is traded in a standardised and transparent way. For short-term trading in Germany and several neighbouring countries, EPEX SPOT is the central exchange. This is where the widely cited day-ahead and intraday prices are formed, which the whole market takes its bearings from.;0
Energie;Strommarkt und Marktkommunikation;Was bedeutet GeLi Gas im Vergleich zu GPKE?;GPKE regelt die einheitlichen Geschäftsprozesse für die Belieferung mit Strom, zum Beispiel den Lieferantenwechsel. GeLi Gas ist das Gegenstück für den Gasmarkt. Beide sorgen dafür, dass alle Marktpartner Wechsel und Abrechnung nach den gleichen Regeln und Fristen abwickeln, nur eben für Strom beziehungsweise Gas.;What does GeLi Gas mean compared with GPKE?;GPKE defines the uniform business processes for supplying electricity, for example switching suppliers. GeLi Gas is the counterpart for the gas market. Both ensure that all market partners handle switching and billing according to the same rules and deadlines, just for electricity and gas respectively.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Warum müssen Erzeugung und Verbrauch ständig ausgeglichen werden?;Elektrische Energie lässt sich im Netz nicht in beliebiger Menge direkt speichern. Deshalb muss die erzeugte Leistung laufend an die verbrauchte Leistung angepasst werden.;Why must generation and consumption be balanced constantly?;Electrical energy cannot be directly stored in the grid in unlimited amounts. That is why the power generated must be continuously matched to the power consumed.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Regelenergie?;Regelenergie ist Energie, die zur kurzfristigen Anpassung von Erzeugung oder Verbrauch aktiviert wird, damit das Stromsystem im Gleichgewicht bleibt.;What is control energy (regelenergie)?;Control energy is energy activated to adjust generation or consumption at short notice, so the power system stays in balance.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Primärregelreserve?;Primärregelreserve reagiert automatisch und sehr schnell auf Frequenzabweichungen. Sie stabilisiert die Frequenz zunächst, ersetzt aber nicht dauerhaft fehlende Energie.;What is primary control reserve?;Primary control reserve reacts automatically and very quickly to frequency deviations. It initially stabilises the frequency, but does not permanently replace missing energy.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Sekundärregelreserve?;Sekundärregelreserve wird automatisch aktiviert, um Frequenz und Austauschprogramme wieder in Richtung ihrer Sollwerte zu führen.;What is secondary control reserve?;Secondary control reserve is activated automatically to bring the frequency and exchange programmes back towards their target values.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Minutenreserve?;Minutenreserve ist eine Regelreserve, die innerhalb eines definierten Zeitraums aktiviert wird. Sie ersetzt zuvor aktivierte Reserven und unterstützt den weiteren Ausgleich.;What is minute reserve?;Minute reserve is a control reserve activated within a defined time frame. It replaces previously activated reserves and supports further balancing.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist der Unterschied zwischen Regelkapazität und Regelarbeit?;Regelkapazität beschreibt die vorgehaltene abrufbare Leistung. Regelarbeit beschreibt die tatsächlich aktivierte Energiemenge.;What is the difference between control capacity and control energy delivered?;Control capacity describes the reserved, callable power. Control energy delivered describes the amount of energy actually activated.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Redispatch?;Redispatch ist die gezielte Änderung geplanter Einspeisung, um Netzengpässe zu vermeiden oder zu beseitigen. Eine Anlage wird heruntergeregelt und eine andere kann an anderer Stelle hochgeregelt werden.;What is redispatch?;Redispatch is the deliberate change of planned feed-in to avoid or resolve grid bottlenecks. One plant is turned down while another is turned up elsewhere.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist der Unterschied zwischen Regelenergie und Redispatch?;Regelenergie gleicht vor allem zeitliche Leistungsabweichungen und Frequenzprobleme aus. Redispatch verändert gezielt die räumliche Einspeisung, um Netzengpässe zu lösen.;What is the difference between control energy and redispatch?;Control energy mainly balances short-term power deviations and frequency problems. Redispatch specifically changes where feed-in happens, in order to resolve grid bottlenecks.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist präventiver Redispatch?;Präventiver Redispatch wird durchgeführt, bevor ein erwarteter Engpass tatsächlich auftritt. Dadurch soll die Belastung rechtzeitig begrenzt werden.;What is preventive redispatch?;Preventive redispatch is carried out before an expected bottleneck actually occurs, so the load can be limited in good time.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist kurativer Redispatch?;Kurative Maßnahmen werden eingesetzt, wenn ein Engpass bereits eingetreten ist oder unmittelbar droht. Sie reagieren auf einen konkreten Betriebszustand.;What is curative redispatch?;Curative measures are used once a bottleneck has already occurred or is immediately imminent. They react to a specific operating situation.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was bedeutet Redispatch 2.0?;Redispatch 2.0 bezieht neben konventionellen Kraftwerken auch viele erneuerbare Erzeugungsanlagen, KWK-Anlagen und Speicher in das Engpassmanagement ein.;What does redispatch 2.0 mean?;Redispatch 2.0 brings many renewable generation plants, CHP plants and storage systems into bottleneck management, alongside conventional power plants.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Warum kann trotz ausreichender Erzeugung ein Netzengpass entstehen?;Strom muss über konkrete Leitungen transportiert werden. Wenn eine Leitung ihre Belastungsgrenze erreicht, kann lokal ein Engpass entstehen, obwohl insgesamt genügend Strom vorhanden ist.;Why can a grid bottleneck occur even with enough generation overall?;Electricity has to be transported over specific lines. If a line reaches its loading limit, a local bottleneck can occur even though there is enough electricity overall.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was bedeutet SCADA?;SCADA steht für Supervisory Control and Data Acquisition. Es bezeichnet Systeme zur Überwachung und teilweise Steuerung technischer Anlagen und Netze.;What does SCADA mean?;SCADA stands for Supervisory Control and Data Acquisition. It refers to systems for monitoring, and partly controlling, technical plants and grids.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was bedeutet EMS?;EMS steht für Energy Management System. Es unterstützt die Überwachung, Analyse und Betriebsführung eines Energiesystems.;What does EMS mean?;EMS stands for Energy Management System. It supports the monitoring, analysis and operational control of an energy system.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist State Estimation?;State Estimation ist die rechnerische Schätzung des aktuellen Netzzustands aus Messwerten, Netzmodell und Plausibilitätsprüfungen.;What is state estimation?;State estimation is the computational estimate of the current grid state, based on measurements, the grid model and plausibility checks.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist eine Zeitreihe?;Eine Zeitreihe ist eine Folge von Mess- oder Beobachtungswerten, die Zeitpunkten oder Zeitintervallen zugeordnet sind.;What is a time series?;A time series is a sequence of measured or observed values assigned to particular times or time intervals.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist ein Prognosewert?;Ein Prognosewert ist eine Schätzung für einen zukünftigen oder noch nicht endgültig gemessenen Wert, zum Beispiel die erwartete Windstromerzeugung.;What is a forecast value?;A forecast value is an estimate for a future or not-yet-finally-measured value, for example expected wind power generation.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist ein Istwert?;Ein Istwert ist ein gemessener oder nachträglich festgestellter Wert, der die tatsächlich eingetretene Situation beschreibt.;What is an actual value?;An actual value is a measured or subsequently determined value that describes what actually happened.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist SMARD?;SMARD ist die Energiemarktdatenplattform der Bundesnetzagentur. Dort werden unter anderem Daten zu Stromerzeugung, Verbrauch, Handel und Preisen veröffentlicht.;What is SMARD?;SMARD is the Bundesnetzagentur's energy market data platform. Among other things, it publishes data on electricity generation, consumption, trading and prices.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist ENTSO-E?;ENTSO-E ist der Verband der europäischen Übertragungsnetzbetreiber. Er unterstützt unter anderem die Koordination und Veröffentlichung europäischer Stromnetzdaten.;What is ENTSO-E?;ENTSO-E is the association of European transmission system operators. Among other things, it supports the coordination and publication of European grid data.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was muss bei Energiedaten dokumentiert werden?;Quelle, Einheit, Zeitauflösung, Zeitzone, Datenstand und Berechnungsmethode müssen bekannt sein, damit Ergebnisse nachvollziehbar sind.;What has to be documented for energy data?;Source, unit, time resolution, time zone, data status and calculation method all need to be known, so results can be traced.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist ein typischer Fehler bei Stromdaten?;Ein häufiger Fehler ist, Leistung und Energie zu verwechseln oder Werte mit unterschiedlichen Zeitauflösungen direkt miteinander zu vergleichen.;What is a typical mistake with electricity data?;A common mistake is confusing power and energy, or comparing values with different time resolutions directly with each other.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist der Unterschied zwischen Stromverbrauch und Netzlast bei SMARD?;SMARD verwendet Stromverbrauch für die aktuell aus dem Netz bezogene elektrische Energie beziehungsweise Netzlast. Eigenverbrauch aus einem Akku oder einer direkt selbst genutzten Solaranlage ist nicht vollständig dasselbe wie Netzbezug und muss bei Vergleichen beachtet werden.;What is the difference between electricity consumption and grid load at SMARD?;SMARD uses electricity consumption for the electrical energy currently drawn from the grid, i.e. grid load. Self-consumption from a battery or a solar system used directly is not fully the same as grid draw and must be considered when comparing figures.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Warum müssen Preis- und Verbrauchsdaten immer einen Datenstand haben?;Marktdaten können nachträglich aktualisiert, korrigiert oder methodisch verändert werden. Ohne Jahr, Zeitraum, Einheit und Definition ist ein Zahlenvergleich leicht missverständlich.;Why do price and consumption data always need a data status?;Market data can be updated, corrected or methodologically changed afterwards. Without a year, period, unit and definition, comparing figures can easily be misleading.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Warum werden Netzausbaukosten und erneuerbare Einspeisung politisch gemeinsam diskutiert?;Neue Wind- und Solaranlagen entstehen nicht immer dort, wo der Verbrauch am höchsten ist. Für den Transport können Verstärkungen, neue Leitungen, Umspannwerke und zusätzliche Systemmaßnahmen nötig werden. Das ist eine Infrastrukturfrage und kein Beweis, dass erneuerbare Energie an sich keine Energie liefert.;Why are grid expansion costs and renewable feed-in discussed together politically?;New wind and solar plants do not always arise where consumption is highest. Reinforcements, new lines, substations and additional system measures can be needed for transport. This is an infrastructure question, not proof that renewable energy itself does not supply energy.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist die Netzfrequenz und warum sind 50 Hertz so wichtig?;Die Netzfrequenz zeigt, ob Erzeugung und Verbrauch im Gleichgewicht sind. In Europa liegt sie bei 50 Hertz. Wird mehr verbraucht als erzeugt, sinkt die Frequenz, bei Überschuss steigt sie. Schon kleine Abweichungen sind ein Alarmsignal, deshalb überwachen Netzbetreiber die Frequenz ständig und regeln gegen.;What is the grid frequency and why are 50 hertz so important?;"The grid frequency shows whether generation and consumption are in balance. In Europe it is 50 hertz. If more is consumed than generated, the frequency falls; if there is a surplus, it rises. Even small deviations are a warning sign, which is why grid operators constantly monitor the frequency and correct it.";0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Momentanreserve (Trägheit)?;Große rotierende Generatoren in Kraftwerken speichern Bewegungsenergie in ihrer Masse. Fällt plötzlich Erzeugung aus, geben sie diese Energie sofort ab und bremsen den Frequenzabfall in den ersten Sekunden, ganz von selbst und ohne Steuerung. Das nennt man Momentanreserve oder Trägheit. Weil Wind- und Solaranlagen über Elektronik ans Netz gehen, liefern sie diese Trägheit nicht automatisch, was ein wachsendes Thema ist.;What is inertia (instantaneous reserve)?;Large rotating generators in power plants store kinetic energy in their mass. If generation suddenly drops, they release this energy immediately and slow the fall in frequency in the first seconds, all by themselves and without any control. This is called inertia or instantaneous reserve. Because wind and solar plants connect to the grid through electronics, they do not automatically provide this inertia, which is a growing issue.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Primärregelreserve (FCR)?;Die Primärregelreserve, auf Englisch Frequency Containment Reserve oder FCR, ist die schnellste geregelte Reaktion auf Frequenzabweichungen. Sie greift innerhalb von Sekunden automatisch ein und stoppt das Abweichen der Frequenz, hält sie aber noch nicht auf ihren Sollwert zurück. Alle Übertragungsnetzbetreiber in Europa stellen sie gemeinsam bereit.;What is primary control reserve (FCR)?;Primary control reserve, in English Frequency Containment Reserve or FCR, is the fastest controlled response to frequency deviations. It acts automatically within seconds and stops the frequency from drifting further, though it does not yet bring it back to its target value. All transmission system operators in Europe provide it jointly.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Sekundärregelreserve (aFRR)?;Die Sekundärregelreserve, englisch automatic Frequency Restoration Reserve oder aFRR, wird automatisch abgerufen und bringt die Frequenz nach einer Störung wieder genau auf 50 Hertz zurück. Sie löst die schnelle Primärregelreserve ab, damit diese wieder bereitsteht. Sie wirkt im Bereich von Sekunden bis wenigen Minuten.;What is secondary control reserve (aFRR)?;Secondary control reserve, in English automatic Frequency Restoration Reserve or aFRR, is called up automatically and brings the frequency back to exactly 50 hertz after a disturbance. It relieves the fast primary reserve so that it becomes available again. It acts over seconds to a few minutes.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist Minutenreserve (mFRR)?;Die Minutenreserve, englisch manual Frequency Restoration Reserve oder mFRR, wird vom Netzbetreiber gezielt abgerufen und braucht einige Minuten, bis sie voll wirkt. Sie entlastet die Sekundärregelreserve bei länger anhaltenden Ungleichgewichten. Damit gibt es drei Stufen, die immer langsamer, aber ausdauernder wirken: FCR, aFRR und mFRR.;What is minute reserve (mFRR)?;Minute reserve, in English manual Frequency Restoration Reserve or mFRR, is called up deliberately by the grid operator and needs several minutes to take full effect. It relieves the secondary reserve during longer-lasting imbalances. This gives three stages that act ever more slowly but for longer: FCR, aFRR and mFRR.;0
Energie;Systembetrieb, Regelenergie und Redispatch;Was ist der Unterschied zwischen Leistungspreis und Arbeitspreis bei Regelreserve?;Bei der Regelreserve gibt es zwei Vergütungen. Der Leistungspreis bezahlt das Bereithalten der Reserve, also die Zusage, im Bedarfsfall liefern zu können. Der Arbeitspreis bezahlt die tatsächlich abgerufene Energie. Ein Anbieter verdient also schon fürs Vorhalten und zusätzlich für den echten Einsatz.;What is the difference between capacity price and energy price for control reserve?;Control reserve has two forms of payment. The capacity price pays for keeping the reserve available, that is the commitment to be able to deliver if needed. The energy price pays for the energy actually called up. A provider therefore earns both for standing by and additionally for the real deployment.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Welche Energiequellen nutzten Menschen zunächst?;Frühe Gesellschaften nutzten vor allem Muskelkraft, Feuerholz, Sonnenwärme, Wind, Wasser und später tierische Arbeitskraft.;What energy sources did people use first?;Early societies mainly used muscle power, firewood, solar heat, wind, water and, later, animal labour.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum war die Nutzung von Feuer eine Energierevolution?;Feuer ermöglichte Wärme, Licht, Kochen, Materialverarbeitung und später Metallurgie. Menschen konnten dadurch Energie außerhalb ihrer eigenen Muskelkraft nutzen.;Why was the use of fire an energy revolution?;Fire enabled warmth, light, cooking, material processing and later metallurgy. It let people use energy beyond their own muscle power.;0
